item1,env_distance,geo_distance,phy_distance
Coendou_quichua,8.962268613233743,10021609.33128583,128.06558494959876
Coendou_roosmalenorum,3.5614296214340646,8766759.069550123,127.87819018658365
Coendou_rufescens,10.60237104759933,10104699.051105678,128.06558494959876
Coendou_speratus,4.611527000762526,7998510.75570801,128.0557959176344
Coendou_spinosus,3.6008730874137638,8961118.873303337,127.98745534139358
Coendou_vestitus,5.218292083884781,9813593.604215896,127.98398542465735
Colomys_goslingi,2.9990053258804505,9426913.616076628,89.37503419480606
Conilurus_penicillatus,5.082783921647626,12317997.431697795,86.14528156940145
Crateromys_australis,10.222824050501378,11516269.811264498,95.72037233444186
Crateromys_heaneyi,5.1373005287337845,11444268.465325652,95.6057073411232
Crateromys_paulus,6.148625021740104,11336631.504541742,95.56590888247527
Crateromys_schadenbergi,5.606989899529605,11230644.456457026,95.56590888247527
Cratogeomys_castanops,2.6700603734694814,10458217.123891965,117.4205546440749
Cratogeomys_fulvescens,2.599435983940912,11191879.867747216,117.24439322688742
Cratogeomys_fumosus,4.80638692758659,11192726.408860954,117.32776002103911
Cratogeomys_goldmani,3.7308328664477064,10901954.771014018,117.4205546440749
Cratogeomys_merriami,4.361379501577235,11262203.790412229,117.23141505897705
Cratogeomys_perotensis,4.048455346286202,11175687.195361402,117.23141505897705
Cratogeomys_planiceps,4.023377027711154,11251792.312067663,117.32776002103911
Cremnomys_cutchicus,4.03303372865037,8288166.596500576,90.00899353734063
Cremnomys_elvira,2.924391995818219,7759790.814222515,90.00899353734063
Cricetomys_emini,3.6056589907307126,9485365.042973155,110.98147626753553
Cricetomys_gambianus,3.8718809040613786,9408464.0280273,110.98147626753553
Cricetulus_alticola,5.999586049115761,8455610.632913569,98.97607224037215
Cricetulus_barabensis,4.148935381780422,10186570.271124396,98.97607224037215
Cricetulus_kamensis,4.043828854200768,9332537.252373,99.25315788295603
Cricetulus_lama,3.7054074760951217,8921393.194368891,98.93924830083087
Cricetulus_longicaudatus,3.622279832582988,9653323.579082469,98.9866804621638
Cricetulus_migratorius,5.049748823122995,9190082.139777498,98.93924830083087
Cricetulus_sokolovi,3.943235558136668,9723003.514969232,99.3528056449521
Cricetulus_tibetanus,4.859050537589169,9301150.66119646,99.25315788295603
Cricetus_cricetus,5.999765368771039,9248897.479509538,99.022174130401865
Crossomys_moncktoni,22.673081138696798,12478344.473322326,86.08280154585202
Crunomys_celebensis,4.011764060899213,11493281.197300931,88.42716671303889
Crunomys_fallax,5.3823890137608785,11229871.571287213,88.31214841108508
Crunomys_melanius,9.272475890122816,11642238.549174689,88.31214841108508
Crunomys_suncoides,9.313220043004721,11612766.342754718,88.35763561550871
Cryptomys_hottentotus,2.638868120339413,9682922.443701996,130.67651914961326
Ctenodactylus_gundi,3.946537696124201,9139510.29175771,137.34867248114054
Ctenodactylus_vali,4.403350378845818,8737530.393174903,137.34867248114054
Ctenomys_andersoni,2.568440910349959,9087468.909979634,119.00169733607932
Ctenomys_argentinus,3.0698479849419797,9252210.554755468,118.24820134220249
Ctenomys_australis,3.777646753990893,9731064.35983476,117.98580490653073
Ctenomys_azarae,3.055817720722737,9870830.123671051,118.05734009092711
Ctenomys_bergi,2.65873996451901,9525069.725999288,118.30356584069861
Ctenomys_boliviensis,4.537086174143198,8722655.496254504,119.01276740686433
Ctenomys_bonettoi,2.724455710355367,9262700.555746514,118.01008455678651
Ctenomys_brasiliensis,3.890527664548999,8510950.320351556,119.15555227271966
Ctenomys_budini,2.7862456468407553,9315108.498761827,119.47080222239502
Ctenomys_colburni,5.400132000589916,10343975.825789409,118.21915797942192
Ctenomys_coludo,2.767519319816163,9503292.20647196,118.50379027246653
Ctenomys_conoveri,2.269697904016808,9081257.986483729,119.47080222239502
Ctenomys_coyhaiquensis,4.804652236833543,10285359.309989337,117.95777543194552
Ctenomys_dorbignyi,3.563175229909601,9280016.458777018,117.9010267126456
Ctenomys_dorsalis,2.2526442675516973,9034327.726151152,118.03871754621684
Ctenomys_emilianus,3.0220809737908834,9988481.6249797,119.42094600817988
Ctenomys_erikacuellarae,4.404166844332243,9076268.114475688,119.15994028301576
Ctenomys_famosus,2.985559599655475,9609050.53339488,118.10357871617359
Ctenomys_flamarioni,5.958434330033731,9250410.670817994,118.04746108198047
Ctenomys_fochi,2.96462467741749,9527695.498319125,118.24820134220249
Ctenomys_fodax,3.772662150211816,10314881.47398873,117.93236555891767
Ctenomys_frater,4.494544084995951,9203490.440828323,119.42094600817988
Ctenomys_fulvus,3.166832547312123,9393179.073763533,118.65860505307008
Ctenomys_goodfellowi,3.1796480381817935,8927629.12655585,119.01276740686433
Ctenomys_haigi,2.9930758049819395,10110811.772315305,118.03871754621684
Ctenomys_ibicuiensis,5.151316545624839,9313216.743572185,118.10357871617359
Ctenomys_johannis,4.149047304197281,9734215.748177877,118.28887874646095
Ctenomys_juris,2.8099822079009207,9324310.17770742,118.01980637043911
Ctenomys_knighti,2.824519685577251,9468560.207883248,119.07631286863675
Ctenomys_lami,5.5459271831583035,9090583.781837463,118.111008810522
Ctenomys_latro,2.733336556075081,9387630.695182506,118.15662305117209
Ctenomys_lessai,2.437453639669409,9066736.773612224,119.56716551159852
Ctenomys_leucodon,3.1794408206787272,9338709.081871737,118.30356584069861
Ctenomys_lewisi,2.744859443004522,9225219.593322042,119.4526825263586
Ctenomys_magellanicus,4.32487669912274,10372912.408439282,118.2394111662023
Ctenomys_maulinus,3.216661836211233,10059024.18810434,117.95777543194552
Ctenomys_mendocinus,3.1594510771811843,9762114.82297265,117.9543967315603
Ctenomys_minutus,3.858064657406652,8834230.231828101,118.13080399016368
Ctenomys_occultus,2.6305500559741226,9464941.223610569,118.2745471620001
Ctenomys_opimus,2.824415716649982,9296384.421895023,118.65860505307008
Ctenomys_osvaldoreigi,2.741634628883454,9569726.406661006,118.21745298743197
Ctenomys_pearsoni,4.3517589208264855,9472691.367201338,118.00532171001642
Ctenomys_perrensi,3.7805367131573138,9370031.704400957,118.03108993760685
Ctenomys_peruanus,3.149275503405249,9396970.776810704,118.111008810522
Ctenomys_pilarensis,3.4340993171441614,9263252.124578493,118.30479159531208
Ctenomys_pontifex,3.3864141563105172,9804821.218804492,117.9010267126456
Ctenomys_porteousi,2.8293979584898326,9828795.253019284,117.9543967315603
Ctenomys_pundti,2.7266913328094216,9666571.471687334,118.30382755897526
Ctenomys_rionegrensis,3.2357695398671953,9557879.239431266,118.21745298743197
Ctenomys_roigi,2.9490570527984996,9344051.624976538,118.03108993760685
Ctenomys_saltarius,2.9308645689313853,9363788.57243045,118.61519259856304
Ctenomys_scagliai,2.8213651326042184,9441321.236249603,118.61519259856304
Ctenomys_sericeus,4.918706708065097,10350058.50962207,117.93236555891767
Ctenomys_sociabilis,3.8381143727539007,10140889.374861617,118.06491147308994
Ctenomys_steinbachi,2.9888045081167833,9010811.786891129,119.15555227271966
Ctenomys_sylvanus,3.405510776013166,9216501.84553414,119.51182405892607
Ctenomys_talarum,2.910719533474296,9683819.768754443,118.30382755897526
Ctenomys_torquatus,4.681468432474821,9343249.971347207,118.16562071702187
Ctenomys_tuconax,2.644053228599284,9467716.69195448,119.9750801802714
Ctenomys_tucumanus,3.3073951248238136,9439675.250865892,118.50379027246653
Ctenomys_tulduco,3.785301417813845,9741922.920487285,119.00169733607932
Ctenomys_validus,3.4887581935401206,9809123.071043862,118.33405324143254
Ctenomys_viperinus,2.673732399951718,9420839.333980825,118.15662305117209
Ctenomys_yatesi,3.056883141711963,8901540.313015567,118.21915797942192
Ctenomys_yolandae,2.7742992798458874,9384048.409013562,118.01008455678651
Cuniculus_paca,3.56981093080152,8579565.925118957,129.51028486751605
Cuniculus_taczanowskii,6.837112771989595,10003480.639703069,129.51028486751605
Cuscomys_ashaninka,2.952509976055424,9827033.424492938,124.62801772983862
Cuscomys_oblativa,3.005607287877523,9683281.629338924,124.62801772983862
Cynomys_gunnisoni,2.8974658925978685,10380683.09155216,119.2790872975446
Cynomys_leucurus,3.039948503861096,10068166.176281177,119.2790872975446
Cynomys_ludovicianus,2.8237902166687956,10024676.69714363,119.29745420307249
Cynomys_mexicanus,3.4852827835569373,10828546.787339108,119.29745420307249
Cynomys_parvidens,3.7799302644076143,10279378.208799604,119.3000149055643
Dacnomys_millardi,12.271334068586025,9870038.444657002,87.13621919085264
Dactylomys_boliviensis,5.9782619297079265,9462260.449060213,122.46619854140904
Dactylomys_dactylinus,10.292231506994064,8846813.2034248,122.46619854140904
Dactylomys_peruanus,2.7966414571569063,9226042.09727148,122.49197913643596
Dasymys_foxi,3.7370219842878125,9277584.314678611,88.63892208291594
Dasymys_incomtus,3.224974000608849,9799405.49756864,88.63892208291594
Dasymys_montanus,6.397886440564941,9937181.450482542,88.69495609244309
Dasymys_nudipes,2.8648274309666872,9384187.159104291,88.69495609244309
Dasymys_rufulus,4.95775724620761,8392670.58500086,88.77808879878252
Dasyprocta_azarae,3.2501322723969337,8911017.37252493,128.28692502702506
Dasyprocta_coibae,4.634566698322724,10502630.067981215,128.27100429353268
Dasyprocta_cristata,3.72851970002431,8072894.704679175,128.29096486799128
Dasyprocta_fuliginosa,4.2878173587871,9437267.81206215,128.27100429353268
Dasyprocta_guamara,4.684353154090342,8525081.04168335,128.2115136857082
Dasyprocta_kalinowskii,6.9767086427255816,9501435.23545518,128.31357467974314
Dasyprocta_leporina,4.0342274061843835,8195100.286835327,128.39416738489217
Dasyprocta_mexicana,4.042590788782105,9461060.66716268,128.25955350804313
Dasyprocta_prymnolopha,3.364736536706329,8083126.534486487,128.2115136857082
Dasyprocta_punctata,3.869486137499882,10368097.694511589,128.31357467974314
Dasyprocta_ruatanica,3.4613319048672726,10560010.556650018,128.28692502702506
Delanymys_brooksi,4.9055678382303105,9904723.374210142,111.21338603149731
Delomys_altimontanus,4.5483382670733645,8690693.72388927,89.28474255133432
Delomys_collinus,3.2885928531732938,8644055.312803213,89.26442028208723
Delomys_dorsalis,5.509316813509421,8880375.993115181,89.26442028208723
Delomys_sublineatus,3.22439048106366,8691975.515335258,89.30623390002188
Deltamys_kempi,4.586463165949443,9350086.118340062,87.31871358606786
Dendromus_insignis,3.367846217349936,9898929.80475813,110.4232226787631
Dendromus_kahuziensis,3.7235833449977345,9902976.182864912,110.42104854397856
Dendromus_kivu,6.403497550941793,9898397.049682442,110.42104854397856
Dendromus_lachaisei,3.535152760729316,8051697.942492677,110.32663952242268
Dendromus_lovati,3.6154873450234573,9653244.632158564,110.66842233451139
Dendromus_melanotis,2.9892180805307786,9526266.084213313,110.71703622675459
Dendromus_mesomelas,2.982324193906583,9669923.454479735,110.32663952242268
Dendromus_messorius,3.086125857669378,9927160.726482453,110.62304882501402
Dendromus_mystacalis,3.2886912869115275,9644469.002688808,110.62304882501402
Dendromus_nyikae,3.3130415968751987,9528737.923677322,110.7045513539695
Dendromus_oreas,4.0771070375659555,9232147.026735226,110.6672843888672
Dendromus_ruppi,3.436018544092194,9752939.62180018,110.71703622675459
Dendromus_vernayi,3.080583535349379,9394194.8272531,110.6672843888672
Dendroprionomys_rousseloti,3.2807325651804127,9426683.86132552,111.03215373561844
Deomys_ferrugineus,3.585539430545551,9520218.251512542,103.74328209918609
Dephomys_defua,3.3889300414326566,8077149.41075182,88.67582370320021
Desmodilliscus_braueri,5.021087727673327,9337488.854466008,102.40514172342192
Desmodillus_auricularis,3.43979241298715,9582258.31988151,102.39242608230627
Desmomys_harringtoni,3.8300527660648553,9631099.807553982,88.79442341947184
Desmomys_yaldeni,3.962627716498199,9688012.608765127,88.79442341947184
Dicrostonyx_groenlandicus,8.813327076492607,9929876.923497276,94.59094403062122
Dicrostonyx_hudsonius,7.436451375705456,9020239.913516264,94.62756008709047
Dicrostonyx_nelsoni,4.952975423647337,9567864.12029718,94.77190785054343
Dicrostonyx_nunatakensis,6.87752340072635,9940908.34741386,94.83401829005855
Dicrostonyx_richardsoni,7.875025644454386,9799021.22229509,94.59094403062122
Dicrostonyx_torquatus,8.383126461506576,9310026.897499122,94.66343240014903
Dicrostonyx_unalascensis,5.553086693361777,9688574.418549284,94.66343240014903
Dicrostonyx_vinogradovi,8.182841362871846,9358535.489618838,94.83401829005855
Dinaromys_bogdanovi,4.5762839914639315,9440549.988936612,93.38343079524034
Dinomys_branickii,5.478906018304385,9817399.14756299,128.0815776579889
Diomys_crumpi,5.305347628839305,9348934.245149584,91.24174464869841
Diplomys_caniceps,5.124339604326576,9843873.102081336,122.48659732062107
Diplomys_labilis,32.14226160286204,10090379.596419085,122.48659732062107
Diplothrix_legata,6.684242730590653,11012051.276968952,84.91217462351065
Dipodomys_agilis,3.053240549105944,10490589.29660996,118.27629850537164
Dipodomys_californicus,3.56156274560707,10522769.79124349,118.38296519793646
Dipodomys_compactus,2.940592781161044,10505242.807310011,118.51837437589884
Dipodomys_deserti,3.5612205224069333,10485841.42297668,118.79431064095974
Dipodomys_elator,2.8420340552599437,10150755.44102592,118.5874865976615
Dipodomys_gravipes,3.963740700790349,10820780.540196916,118.3345322740559
Dipodomys_heermanni,3.0978403715615577,10405577.792177085,118.28077969950854
Dipodomys_ingens,3.1499951395341768,10430611.494531993,118.36974681164581
Dipodomys_insularis,3.898100836836563,11116264.919591678,118.54348720109222
Dipodomys_margaritae,4.163453140010391,11215235.269732293,118.34276620846062
Dipodomys_merriami,3.0012861360722205,10710050.089269591,118.54348720109222
Dipodomys_microps,3.1690046359486352,10241842.58558468,118.38296519793646
Dipodomys_nelsoni,2.8935188731558226,10810378.967089668,118.75854244170243
Dipodomys_nitratoides,3.1592149243876984,10425523.186118469,118.56122926193574
Dipodomys_ordii,3.0754874889769956,10241383.218669023,118.51837437589884
Dipodomys_panamintinus,4.828064821042405,10342990.299913224,118.28077969950854
Dipodomys_phillipsii,5.621483789199845,11231326.349918677,118.5874865976615
Dipodomys_simulans,3.3865787775925273,10767662.031605758,118.27629850537164
Dipodomys_spectabilis,2.633384261423566,10565211.205344582,118.75854244170243
Dipodomys_stephensi,3.13460464994,10573172.87471447,118.32738935656714
Dipodomys_venustus,2.774622374610723,10464300.688976672,118.31012442979798
Dipus_sagitta,3.973250436785052,9373367.133328935,120.03903455091141
Dolichotis_patagonum,4.33501017566673,9853648.681838231,129.06619548155132
Dolichotis_salinicola,2.92831996271416,9243053.949851248,129.06619548155132
Dremomys_everetti,6.412479205785388,11047661.955796665,121.87154546784687
Dremomys_gularis,3.8435003639598717,9881987.969703516,122.11125033791359
Dremomys_lokriah,6.505930525525948,9118140.426521303,122.19318665274551
Dremomys_pernyi,3.4106761379940105,10170735.990363102,122.21817123626087
Dremomys_pyrrhomerus,4.036467186687668,10314703.129349578,121.87154546784687
Dremomys_rufigenis,5.919575542801191,9798744.055761566,122.0241625000923
Drymoreomys_albimaculatus,3.2260627607612684,8781876.138370914,88.63167848642973
Dryomys_laniger,3.4643660350879397,9838889.873449223,134.70186161575037
Dryomys_niethammeri,3.0919203401377082,8435874.605753366,134.85616295040265
Dryomys_nitedula,5.002797980505072,9005374.439062575,134.70186161575037
Echimys_chrysurus,3.9096533115016854,8202848.914015042,122.23406966754423
Echimys_saturnus,7.491368554431864,10092248.259418264,122.23406966754423
Echimys_vieirai,3.9658014771143297,8387436.997361918,122.3561708486515
Echiothrix_centrosa,6.342751040064301,11597449.284468984,87.138137912889
Echiothrix_leucura,8.134102911517541,11754939.631356578,87.138137912889
Eligmodontia_bolsonensis,2.645287213009868,9459818.271559976,88.74461190618658
Eligmodontia_dunaris,3.3693087974341487,9681511.404192654,88.78851429412411
Eligmodontia_hirtipes,3.0602578787296624,9306144.781738937,88.7651453624271
Eligmodontia_moreni,3.4537278100081683,9621537.59287172,88.72389488801706
Eligmodontia_morgani,3.857443009211149,10293443.148902755,88.77358026924728
Eligmodontia_puerulus,2.905169884779352,9419849.081140256,88.72389488801706
Eligmodontia_typus,3.857443009211149,10073852.644854698,88.74461190618658
Eliomys_melanurus,3.604521656353652,9816523.730971888,134.7706941318119
Eliomys_munbyanus,4.887611490482931,8937802.454408024,134.84856754824742
Eliomys_quercinus,5.559469993782366,8821540.061969215,134.7706941318119
Eliurus_antsingy,5.175412304517675,9408566.60078044,110.17507252214938
Eliurus_carletoni,4.013910439200665,9575393.056814823,110.17507252214938
Eliurus_danieli,3.4769027562197325,9387465.507015638,110.25342818099226
Eliurus_ellermani,4.298859928184778,9485697.583598545,110.20979503296462
Eliurus_grandidieri,3.609858678317753,9537312.13563915,110.64772099160392
Eliurus_majori,3.585410561701612,9472575.994821662,110.25465392235715
Eliurus_minor,5.226456898595754,9501360.072417486,110.18368351822977
Eliurus_myoxinus,5.850447457598224,9348626.484510789,110.07958404855798
Eliurus_penicillatus,3.8099760219553764,9377231.810139636,110.17242256453035
Eliurus_petteri,4.336457094562169,9487837.146769552,110.07958404855798
Eliurus_tanala,4.159827648202051,9478194.260603968,110.20979503296462
Eliurus_webbi,4.244954547485586,9465281.885509515,110.17242256453035
Ellobius_alaicus,5.247276903263591,8697953.906636575,93.13949125148218
Ellobius_fuscocapillus,4.177108634294974,8868174.496086678,93.28939830591305
Ellobius_lutescens,2.698657338321486,9666320.820992067,93.28939830591305
Ellobius_talpinus,5.999765368771039,9299080.76851727,93.13949125148218
Ellobius_tancrei,3.202923376793847,8918611.466631915,93.19957572929114
Eoglaucomys_fimbriatus,4.333158450780768,8520565.965959286,123.05317228403115
Eolagurus_luteus,3.5846257168085507,8998647.34612254,93.3223826129195
Eolagurus_przewalskii,3.7509184712376955,9583147.4136852,93.3223826129195
Eospalax_fontanierii,4.030273750565798,9892874.834159303,116.2679902674335
Eospalax_rothschildi,3.2131110211695595,10118912.009267034,116.27012604941842
Eospalax_smithii,3.7568677846453684,9956560.5486847609,116.2679902674335
Eothenomys_cachinus,4.5592943973196185,9470996.441975052,93.0218845470653
Eothenomys_chinensis,5.087264217878927,9844282.707323054,93.04736989031589
Eothenomys_custos,4.4939075789548495,9664455.153351068,93.03561204861509
Eothenomys_melanogaster,3.755081102549325,10322185.91308407,92.97627119811598
Eothenomys_miletus,3.5687176233349858,9963255.40519323,92.97627119811598
Eothenomys_olitor,3.721639023507546,9737844.885407696,93.07254167316398
Eothenomys_proditor,3.6809419493866273,9674343.213936742,93.07254167316398
Eothenomys_wardi,3.7477849059519093,9580123.804507824,93.03561204861509
Eozapus_setchuanus,3.533782170280267,9719141.5911999,120.84947322815005
Epixerus_ebii,3.3798226245374345,8038945.757443717,122.55799615861524
Eremodipus_lichtensteini,3.7556332254636655,9060613.877423624,119.96329385492312
Eremoryzomys_polius,3.4856309721884227,10336562.814309863,88.63167848642973
Erethizon_dorsatum,6.761344297589257,10194508.930461043,128.6436190063748
Eropeplus_canus,7.110327035176759,11514224.43445038,90.07446833012108
Euchoreutes_naso,3.973250436785052,9150695.65428676,120.425860869411
Euneomys_chinchilloides,4.345284741279684,10355419.295763375,89.60099781075563
Euneomys_fossor,2.476591654826475,9314813.49975106,89.60099781075563
Euneomys_mordax,3.3021647705821846,9994685.656492865,89.61013420813579
Euneomys_petersoni,3.857443009211149,10254781.348253004,89.61013420813579
Eupetaurus_cinereus,4.222269123354046,8637910.728190467,123.10039509498542
Euryoryzomys_emmonsae,3.4476613178315767,8328432.635877443,88.04036528870165
Euryoryzomys_lamia,3.8097131558106723,8596928.96248957,88.00314331352358
Euryoryzomys_legatus,3.025210723681539,9189975.59887664,88.04036528870165
Euryoryzomys_macconnelli,4.112206770838437,8925597.69186398,88.09527954213084
Euryoryzomys_nitidus,5.610899993561894,9337389.524638366,88.00314331352358
Euryoryzomys_russatus,3.506881898077907,8807646.910106197,88.01540202685705
Euryzygomatomys_spinosus,3.255934260101295,8814068.182676822,123.46087314890094
Exilisciurus_concinnus,5.337131250915747,11503059.971473554,122.84476475945942
Exilisciurus_exilis,13.513235252086735,10998837.504474027,122.87509279461591
Exilisciurus_whiteheadi,13.331849516078556,10991853.341139363,122.84476475945942
Felovia_vae,5.218558231090503,7799683.524318146,137.15939117498152
Fukomys_amatus,4.32411678164552,9707826.861601008,129.65780265994306
Fukomys_anselli,3.888310074714105,9661627.674933337,129.65780265994306
Fukomys_bocagei,4.54948611095979,9437924.052097311,130.10243258519742
Fukomys_damarensis,2.9892180805307786,9534791.52123596,129.85420536377717
Fukomys_darlingi,3.47109653030111,9688130.393819297,129.93301616833656
Fukomys_foxi,4.376577878827409,9266731.995216232,130.11600847374058
Fukomys_ilariae,3.044486219346455,9678430.635874605,129.7840435641378
Fukomys_kafuensis,3.9494232803748446,9584999.85672486,129.8493299711473
Fukomys_mechowi,4.635146968690963,9499884.859881973,130.11600847374058
Fukomys_micklemi,4.55284144781273,9645605.21597992,129.83268299179662
Fukomys_ochraceocinereus,3.732760372390503,9777000.602651969,129.8493299711473
Fukomys_vandewoestijneae,4.39322505155529,9547621.095687453,130.10243258519742
Fukomys_whytei,5.537111144289273,9722189.336253742,130.02825605431076
Fukomys_zechi,3.4469650764470607,8555449.378694918,130.1716810285128
Funambulus_layardi,3.6112539728198696,7801420.70860145,123.07507690707094
Funambulus_palmarum,5.587118700066836,7932573.635775145,123.18441747765934
Funambulus_pennantii,9.26382356376159,8160640.937610127,123.00703272354883
Funambulus_sublineatus,12.864552969478499,7815978.793455832,122.9631813866352
Funambulus_tristriatus,20.827750721288492,7904414.637291406,122.9631813866352
Funisciurus_anerythrus,3.191702305977506,9641901.696692497,121.84858143172889
Funisciurus_bayonii,3.529348947289498,9423587.271346578,122.23602496782019
Funisciurus_carruthersi,3.792048089606297,9899685.614809468,122.55982610520863
Funisciurus_congicus,2.932426029579519,9461301.952352794,122.09264274157368
Funisciurus_duchaillui,4.401768872805521,9339233.337436335,121.99662368056174
Funisciurus_isabella,3.0869866482993213,9450406.263919162,121.98120126159262
Funisciurus_lemniscatus,3.5916667123924535,9408794.469478736,121.85286677287385
Funisciurus_leucogenys,3.195627930139696,9197214.0228702091,121.99592805443113
Funisciurus_pyrropus,5.998136446438549,8019086.22086818,121.99592805443113
Funisciurus_substriatus,3.5627303859952293,8643326.102311702,121.87934388849068
Galea_flavidens,4.26635763320781,8481837.858860381,129.088308138302
Galea_monasteriensis,3.066445189692204,9087897.731122851,128.89055749088925
Galea_musteloides,4.448888898890235,9226028.057733318,129.02901865428623
Galea_spixii,3.3646285147964687,8047333.055778209,128.89055749088925
Galenomys_garleppi,3.0945879960603007,9326869.99201915,88.76571816376695
Geocapromys_brownii,3.7078588132924137,9606146.339364387,123.31230041945098
Geocapromys_ingrahami,3.0707047104763943,9159155.983749175,123.31229980266019
Geomys_arenarius,3.094036883991927,10531020.498941,117.24862115960853
Geomys_attwateri,3.639623168272848,10409922.468715005,117.32884262250555
Geomys_breviceps,3.2944683596105317,10131684.294488445,117.38382859737133
Geomys_bursarius,3.4533178467526757,9777127.685715852,117.29839733933797
Geomys_knoxjonesi,3.168176278635695,10345517.40408877,117.24862115960853
Geomys_personatus,2.7211479205186313,10595930.090916572,117.26829516341685
Geomys_pinetis,4.086521523644896,9697747.705686122,117.70125643073965
Geomys_streckeri,3.2657347100238714,10532788.661584182,117.32884262250555
Geomys_texensis,2.797778235227372,10404262.646516064,117.28025495058336
Geomys_tropicalis,3.086579187090315,10941767.414552812,117.26829516341685
Georychus_capensis,4.353853520393349,9758685.105101366,130.89932381638823
Geoxus_valdivianus,4.7556963240328205,10207163.953354554,89.03786042751462
Gerbilliscus_afra,3.8281650157029317,9718986.094708877,101.97457393805104
Gerbilliscus_boehmi,5.010494666033781,9824080.956396852,102.07351213737192
Gerbilliscus_brantsii,2.9892180805307786,9550677.968618551,101.97457393805104
Gerbilliscus_gambiana,3.6303022476862004,7695815.466577959,102.07410229443741
Gerbilliscus_guineae,3.6612915000481285,8033112.510237018,102.07410229443741
Gerbilliscus_inclusus,2.96818901788389,9654422.650069015,101.98797943339707
Gerbilliscus_kempi,3.8026821901626,9500297.879568784,102.07351213737192
Gerbilliscus_leucogaster,2.990736180552498,9499804.76762289,101.93581100474528
Gerbilliscus_nigricaudus,2.6738952601151,9569177.026357602,102.16106870742918
Gerbilliscus_phillipsi,3.262701896912305,9673721.979292192,102.14299262691551
Gerbilliscus_robustus,4.071956010664121,9753131.461954862,102.14299262691551
Gerbilliscus_validus,3.390643316527151,9833417.792730654,101.93581100474528
Gerbillurus_paeba,2.990736180552498,9595178.298957543,102.11531348111421
Gerbillurus_setzeri,3.3552532263699564,9521544.417379186,102.11531348111421
Gerbillurus_tytonis,3.9563464809258417,9609923.382457566,102.11698856779111
Gerbillurus_vallinus,3.402249493920466,9577892.102078209,102.22386196357833
Gerbillus_acticola,2.4693976402722617,9746300.82453117,99.71300812008678
Gerbillus_amoenus,4.634732011026941,9647894.921892071,100.08446002808591
Gerbillus_andersoni,3.902339156940039,9848013.98341387,99.32025847009527
Gerbillus_aquilus,4.1314938480198595,9039959.522130908,99.42904253383769
Gerbillus_bottai,5.920923475219585,9811224.652524216,98.71964484659956
Gerbillus_brockmani,4.3617175374721615,9756608.130049128,99.10737837213641
Gerbillus_campestris,4.95532617767867,9981600.046009175,99.58135625073929
Gerbillus_cheesmani,5.008931050576189,9896520.039657488,99.5819259971808
Gerbillus_cosensis,2.973347626351413,9608448.422631277,99.32025847009527
Gerbillus_dasyurus,4.502002540069534,9891891.891136892,99.54948148126562
Gerbillus_dunni,2.596829826979097,9782162.352715353,98.7749713346662
Gerbillus_famulus,2.502049913914104,9797737.563575704,98.95767412455247
Gerbillus_floweri,3.8731546431892636,9832864.200283911,98.92008722589848
Gerbillus_gerbillus,4.72334673323617,9414018.989937412,99.45084484832742
Gerbillus_gleadowi,3.4615842637982697,8319377.252062715,99.68654949308103
Gerbillus_grobbeni,3.3924680160400436,9754868.850689111,100.06218869142386
Gerbillus_harwoodi,4.116712027384602,9728877.051062454,99.61095148175018
Gerbillus_henleyi,3.683608003233828,9804309.194461145,100.20876150726617
Gerbillus_hesperinus,3.3808552860115597,8267509.742927735,99.02289680905588
Gerbillus_hoogstraali,3.410613914412832,8240808.299315445,99.02289680905588
Gerbillus_jamesi,3.465681070869037,9262045.474981165,98.97933692543322
Gerbillus_juliani,2.876186487273828,9657897.905118464,98.98333838556668
Gerbillus_latastei,3.874504693906928,9390643.520950131,98.97933692543322
Gerbillus_lowei,2.991718951159468,9962700.571740435,98.9889237616216
Gerbillus_mackillingini,5.2451249841037075,9740991.858675634,99.44430889689019
Gerbillus_maghrebi,2.9231683396766024,8504722.484631939,99.14860379298564
Gerbillus_mesopotamiae,4.124412881785519,9829571.49075178,99.65664890164697
Gerbillus_muriculus,3.7166287967155194,9956721.05064402,99.44430889689019
Gerbillus_nancillus,4.340156597178085,8507722.335257586,99.97113153789049
Gerbillus_nanus,4.61380613343034,9821528.46314739,100.08446002808591
Gerbillus_nigeriae,4.770021078440057,7617813.360803976,99.26148362839011
Gerbillus_occiduus,3.996229261505966,7923810.386740123,98.8203044323109
Gerbillus_percivali,2.335051279426835,9545682.185718182,100.09836825982048
Gerbillus_perpallidus,3.9534770276896696,9735262.026171835,98.92008722589848
Gerbillus_poecilops,4.6356856411051135,9793222.596906014,100.06218869142386
Gerbillus_principulus,3.3955372489978863,9962996.894498589,98.88471605689469
Gerbillus_pulvinatus,3.54434067024633,9643014.05919043,98.88471605689469
Gerbillus_pusillus,3.011034729070511,9689115.284412608,99.42904253383769
Gerbillus_pyramidum,4.638807068805439,9927643.134138688,98.98333838556668
Gerbillus_rosalinda,5.832886000331319,9900602.462661518,98.71964484659956
Gerbillus_rupicola,3.124017802193788,8375007.962926126,99.58135625073929
Gerbillus_simoni,3.902339156940039,9179011.909584282,99.68654949308103
Gerbillus_somalicus,4.344164956095442,9773024.921375273,99.26148362839011
Gerbillus_stigmonyx,3.5909796886698255,9819560.73372912,99.99338913478613
Gerbillus_tarabuli,4.8904067743582145,8919780.979851224,98.86319958325704
